tick,day,S,E,I_asymp,I_symp,R,D,belief_mean,belief_max,n_panic,official_signal,authority_perceived,n_power_fail,n_water_fail,total_outflow,expected_incidents,n_events
388,97.0,292668.93369025906,3271.2150647429817,1744.8472476752659,3225.766262225266,18778.86099318693,310.3767419105162,0.9999999999999999,0.9999999999999998,64,0.9918287234552058,0.009792832622651591,56,56,5899.855205076378,0.0,0
389,97.25,292491.422911915,3285.1650898498683,1752.6180680842658,3241.423867864294,18916.68920161732,312.68086066924855,0.9999999999999999,0.9999999999999998,64,0.992850133023305,0.00984605519995737,56,56,5911.404486846852,0.0,0
390,97.5,292313.2123416681,3299.11740560438,1760.392566497807,3257.105084832604,19055.1764379652,314.99616343200876,0.9999999999999999,0.9999999999999998,64,0.9937438663953919,0.009899423543265328,56,56,5922.821080489726,0.0,0
391,97.75,292134.30050568486,3313.0733713072837,1768.1705290550078,3272.8093457187747,19194.32358117003,317.3226670640321,0.9999999999999999,0.9999999999999998,64,0.9945258830959679,0.00995293505161598,56,56,5934.107353110829,0.0,0
392,98.0,291954.68622631184,3327.03398211496,1775.9518289547461,3288.5360873365157,19334.13148725668,319.66038802525975,0.9999999999999999,0.9999999999999998,64,0.9952101477089719,0.01000658729129837,56,56,5945.265612595165,0.0,0
393,98.25,291774.3685722379,3340.99993708315,1783.7364004752487,3304.2847571032457,19474.600990727096,322.0093423733573,0.9999999999999999,0.9999999999999998,64,0.9958088792453503,0.010060378000518722,56,56,5956.298109446037,0.0,0
394,98.5,291593.34681929066,3354.971693176206,1791.524218715545,3320.054817242345,19615.732905803932,324.36954577128813,0.9999999999999999,0.9999999999999998,64,0.9963327693396815,0.010114305087250485,56,56,5967.207038559245,0.0,0
395,98.75,291411.62041929364,3368.9495085144017,1799.3152838461815,3335.8457473159274,19757.528027531924,326.7410134978898,0.9999999999999999,0.9999999999999998,64,0.9967911731722213,0.010168366622047892,56,56,5977.994540934897,0.0,0
396,99.0,291229.1889751199,3382.9334772624534,1807.1096089284924,3351.657045485965,19899.987132742925,329.1237604602584,0.9999999999999999,0.9999999999999998,64,0.9971922765256936,0.010222560826965987,56,56,5988.662705329169,0.0,0
397,99.25,291046.05222056515,3396.9235579541,1814.9072105658568,3367.4882288168174,20043.110980891055,331.51780120703404,0.9999999999999999,0.9999999999999998,64,0.9975432419599819,0.010276886061434334,56,56,5999.213569848314,0.0,0
398,99.5,290862.21000400843,3410.919596613061,1822.708101805896,3383.338832865799,20186.90031476487,333.9231499419032,0.9999999999999999,0.9999999999999998,64,0.9978503367149841,0.010331340805829948,56,56,6009.649123487092,0.0,0
399,99.75,290677.66227507626,3424.9213457146006,1830.512286832451,3399.208410756034,20331.35586108383,336.33982053680734,0.9999999999999999,0.9999999999999998,64,0.9981190446256111,0.01038592364376109,56,56,6019.971307613723,0.0,0
400,100.0,290492.40907370683,3438.928479798281,1838.3197570795692,3415.0965318843237,20476.478330986465,338.7678265444902,0.9999999999999999,0.9999999999999998,64,0.9983541640474097,0.010440633242370698,56,56,6030.182017403391,0.0,0
401,100.25,290306.4505211479,3452.9406083673102,1846.1304884730932,3431.002780383709,20622.268420417837,341.2071812101219,0.9999999999999999,0.9999999999999998,64,0.9985598935414836,0.010495468332836842,56,56,6040.283103222198,0.0,0
402,100.5,290119.78681251995,3466.9572865769132,1853.9444395635041,3446.9267534340584,20768.726810423745,343.65789748182453,0.9999999999999999,0.9999999999999998,64,0.9987399068487981,0.010550427689808323,56,56,6050.276371963471,0.0,0
403,100.75,289932.4182106559,3480.978024112055,1861.761550359894,3462.8680594929615,20915.85416735913,346.11998801999175,0.9999999999999999,0.9999999999999998,64,0.9988974184926983,0.010605510109258073,56,56,6060.163588338157,0.0,0
404,101.0,289744.34504098666,3495.0022925757366,1869.5817417119347,3478.826316502348,21063.651143017953,348.5934652053438,0.9999999999999999,0.9999999999999998,64,0.999035241181111,0.010660714386245967,56,56,6069.946476121064,0.0,0
405,101.25,289555.5676872864,3509.029531647204,1877.404915116442,3494.801150112802,21212.11837469142,351.07834114570267,0.9999999999999999,0.9999999999999998,64,0.9991558360334721,0.010716039295780815,56,56,6079.626719354549,0.0,0
406,101.5,289366.08658813057,3523.059154220641,1885.2309528491196,3510.7921919567925,21361.256485161313,353.57462768149753,0.9999999999999999,0.9999999999999998,64,0.9992613565292882,0.010771483573240299,56,56,6089.205963511282,0.0,0
407,101.75,289175.902233944,3537.0905506962154,1893.0597183414804,3526.7990779934476,21511.06608263479,356.0823363900381,0.9999999999999999,0.9999999999999998,64,0.9993536869631271,0.010827045897812448,56,56,6098.685816617548,0.0,0
408,102.0,288985.01516454096,3551.123092564414,1900.8910567386588,3542.821446940722,21661.547760626585,358.6014785886049,0.9999999999999999,0.9999999999999998,64,0.9994344760927362,0.010882724884946605,56,56,6108.067850338604,0.0,0
409,102.25,288793.4259670773,3565.1561353997718,1908.7247955866424,3558.8589388053815,21812.702097794347,361.13206533641966,0.9999999999999999,0.9999999999999998,64,0.9995051665811442,0.010938519074291636,56,56,6117.353601027445,0.0,0
410,102.5,288601.13527434715,3579.1890213599745,1916.5607456078233,3574.911193517044,21964.529657732342,363.6741074355664,0.9999999999999999,0.9999999999999998,64,0.9995670207585011,0.01099442693824181,56,56,6126.544570738359,0.0,0
411,102.75,288408.14376336907,3593.221081270043,1924.3987015322668,3590.977849669165,22117.03098872841,366.22761543093566,0.9999999999999999,0.9999999999999998,64,0.9996211431636884,0.01105044688792432,56,56,6135.642228206545,0.0,0
412,103.0,288214.45215421764,3607.251636357964,1932.2384429589592,3607.058543367329,22270.206623488717,368.7925996092708,0.9999999999999999,0.9999999999999998,64,0.9996685002682274,0.01110657727666732,56,56,6144.648009795055,0.0,0
413,103.25,288020.06120906054,3621.279999697218,1940.0797352269506,3623.152907183275,22424.057078834558,371.3690699973903,0.9999999999999999,0.9999999999999998,64,0.999709937734699,0.011162816400826916,56,56,6153.563320410236,0.0,0
414,103.5,287824.9717313702,3635.3054774026814,1947.9223302808336,3639.2605692116085,22578.58285537493,373.9570363596641,0.9999999999999999,0.9999999999999998,64,0.9997461955178616,0.011219162539946271,56,56,6162.389534386847,0.0,0
415,103.75,287629.1845652838,3649.327369618915,1955.7659675187501,3655.3811522251135,22733.78443715849,376.55650819481525,0.9999999999999999,0.9999999999999998,64,0.9997779210781289,0.011275613985505547,56,56,6171.127996343937,0.0,0
416,104.0,287432.700595088,3663.3449713337354,1963.6103746140932,3671.514272923837,22889.66229130807,379.1674947321189,0.9999999999999999,0.9999999999999998,64,0.9998056809433628,0.011332169060864384,56,56,6179.780022012557,0.0,0
417,104.25,287235.5207448103,3677.3575730447737,1971.4552683045217,3687.659541272614,23046.2168676406,381.79000492706444,0.9999999999999999,0.9999999999999998,64,0.9998299708254424,0.011388826134417605,56,56,6188.346899036319,0.0,0
418,104.5,287037.64597790036,3691.364461302479,1979.300355143857,3703.8165599214317,23203.448598275205,384.42404745654494,0.9999999999999999,0.9999999999999998,64,0.9998512244722622,0.01144558362754318,56,56,6196.829887745793,0.0,0
419,104.75,286839.0772969883,3705.364919149408,1987.1453322139937,3719.984923702884,23361.357897231654,387.0696307136316,0.9999999999999999,0.9999999999999998,64,0.9998698214132293,0.01150244001858195,56,56,6205.2302219076855,0.0,0
420,105.0,286639.8157437076,3719.3582264726206,1994.9898877952146,3736.1642192009735,23519.945160021452,389.72676280199084,0.9999999999999999,0.9999999999999998,64,0.9998860937365757,0.011559393843824536,56,56,6213.54910944971,0.0,0
421,105.25,286439.8623985731,3733.343660283461,2002.833701994273,3752.3540243855796,23679.210763233423,392.39545152999153,0.9999999999999999,0.9999999999999998,64,0.9999003320195037,0.01161644369627407,56,56,6221.7877331620075,0.0,0
422,105.5,286239.2183809056,3747.320494936839,2010.6764473303856,3768.5539083070935,23839.155064115406,395.0757044045527,0.9999999999999999,0.9999999999999998,64,0.9999127905170657,0.01167358822279013,56,56,6229.947251375985,0.0,0
423,105.75,286037.88484879525,3761.288002300315,2018.517789279872,3784.7634308459046,23999.77840015373,397.76752862477207,0.9999999999999999,0.9999999999999998,64,0.9999236917024326,0.011730826120090044,56,56,6238.02879862136,0.0,0
424,106.0,285835.86299909884,3775.2454518817344,2026.3573867806135,3800.9821425116843,24161.08108865162,400.47093107537626,0.9999999999999999,0.9999999999999998,64,0.9999332302396284,0.01178815612998072,56,56,6246.033486262187,0.0,0
425,106.25,285633.1540674636,3789.1921109228515,2034.1948926978596,3817.2095842876697,24323.063426307825,403.18591832002744,0.9999999999999999,0.9999999999999998,64,0.9999415764596749,0.011845577034112134,56,56,6253.962403112634,0.0,0
426,106.5,285429.7593283751,3803.127244465249,2042.0299542531218,3833.4452875154498,24485.725688796436,405.9124965945186,0.9999999999999999,0.9999999999999998,64,0.9999488794022156,0.011903087648477978,56,56,6261.8166160332075,0.0,0
427,106.75,285225.6800952231,3817.0501153939254,2049.8622134180696,3849.6887738160253,24649.0681303488,408.6506717998868,0.9999999999999999,0.9999999999999998,64,0.9999552694769386,0.011960686817836538,56,56,6269.597170508132,0.0,0
428,107.0,285020.91772038426,3830.959984463072,2057.6913072754382,3865.939555043237,24813.09098333834,411.40044949546973,0.9999999999999999,0.9999999999999998,64,0.9999608607923213,0.012018373410182828,56,56,6277.305091204542,0.0,0
429,107.25,284815.4735953163,3844.8561103079123,2065.516868348999,3882.197133265922,24977.79445786879,414.1618348919292,0.9999999999999999,0.9999999999999998,64,0.9999657531932811,0.012076146311369657,56,56,6284.941382514128,0.0,0
430,107.5,284609.34915066295,3858.7377494458296,2073.3385249046632,3898.4610007754563,25143.178741366653,416.9348328442619,0.9999999999999999,0.9999999999999998,64,0.9999700340441209,0.012134004419948392,56,56,6292.507029077871,0.0,0
431,107.75,284402.545856367,3872.604156269538,2081.1559012247526,3914.7306401156115,25309.24399817815,419.7194478448158,0.9999999999999999,0.9999999999999998,64,0.9999737797886058,0.012191946642279147,56,56,6300.002996294424,0.0,0
432,108.0,284195.0652217885,3886.454583034588,2088.9686178574475,3931.0055241319105,25475.990369171115,422.51568401632704,0.9999999999999999,0.9999999999999998,64,0.9999770573150301,0.012249971887943129,56,56,6307.430230812743,0.0,0
433,108.25,283986.9087958281,3900.2882798431497,2096.7762918433336,3947.2851160379364,25643.417971342267,425.3235451049926,0.9999999999999999,0.9999999999999998,64,0.9999799251506513,0.012308079065476908,56,56,6314.78966100951,0.0,0
434,108.5,283778.0781670535,3914.1044946256725,2104.578536920908,3963.56886949626,25811.526897429932,428.14303447359123,0.9999999999999999,0.9999999999999998,64,0.9999824345068199,0.012366267078437816,56,56,6322.082197451869,0.0,0
435,108.75,283568.5749638261,3927.902473121759,2112.3749637128244,3979.8562287118903,25980.3172155326,430.97415509466,0.9999999999999999,0.9999999999999998,64,0.9999846301934674,0.012424534821801874,56,56,6329.30873334599,0.0,0
436,109.0,283358.4008544304,3941.6814588613593,2120.165179894553,3996.146628536356,26149.78896873341,433.81690954373994,0.9999999999999999,0.9999999999999998,64,0.9999865514192839,0.01248288117868958,56,56,6336.470144971948,0.0,0
437,109.25,283147.5575472015,3955.440693147186,2127.9487903470363,4012.4394945807203,26319.942174730677,436.67129999269434,0.9999999999999999,0.9999999999999998,64,0.9999882324918734,0.012541305017410227,56,56,6343.567292105404,0.0,0
438,109.5,282936.04679065227,3969.179415039086,2135.7253972948383,4028.734243336008,26490.77682547453,439.53732820310915,0.9999999999999999,0.9999999999999998,64,0.9999897034303893,0.012599805188812277,56,56,6350.601018426512,0.0,0
439,109.75,282723.8703735984,3982.8968613409497,2143.4946004311823,4045.0302822996923,26662.292886809795,442.41499551977785,0.9999999999999999,0.9999999999999998,64,0.9999909905015907,0.012658380523924862,57,57,6509.152254702358,0.0,0
440,110.0,282511.03019039484,3996.5922014775388,2151.2559970311604,4061.327010107041,26834.490298125012,445.30430286427764,0.9999999999999999,0.9999999999999998,64,0.9999921166888919,0.012717029831873995,57,57,6515.225802887479,0.0,0
441,110.25,282297.52810085635,4010.2646809421535,2159.009178798684,4077.6238166662706,27007.36897200778,448.2052507286397,0.9999999999999999,0.9999999999999998,64,0.9999931021027804,0.012775751898056176,57,57,6521.246698613606,0.0,0
442,110.5,282083.3660071647,4023.913540586702,2166.7537361673376,4093.920083052376,27180.928793859646,451.11783916911565,0.9999999999999999,0.9999999999999998,64,0.9999939643399328,0.01283454548255161,57,57,6527.215613848621,0.0,0
443,110.75,281868.54585372785,4037.5380169941864,2174.4892581817317,4110.215181727342,27355.16962156887,454.04206779986737,0.9999999999999999,0.9999999999999998,64,0.9999947187974412,0.012893409318759262,57,57,6533.1332081403425,0.0,0
444,111.0,281653.0696270718,4051.137342800552,2182.215332408072,4126.508476743566,27530.091285189068,456.97793578681546,0.9999999999999999,0.9999999999999998,64,0.999995378947761,0.012952342112236158,57,57,6539.000128924682,0.0,0
445,111.25,281436.9393557585,4064.710746973773,2189.9315448688076,4142.79932393333,27705.693586623776,459.9254418416323,0.9999999999999999,0.9999999999999998,64,0.9999959565792909,0.013011342539723896,57,57,6544.817011824458,0.0,0
446,111.5,281220.1571103267,4078.2574550569216,2197.637479997067,4159.087071086586,27881.976299316713,462.88458421587035,0.9999999999999999,0.9999999999999998,64,0.9999964620068795,0.013070409248345865,57,57,6550.584480939114,0.0,0
447,111.75,281002.7250032498,4091.7766893809485,2205.3327206073177,4175.371058118988,28058.93916794756,465.855360695218,0.9999999999999999,0.9999999999999998,64,0.9999969042560196,0.013129540854959564,57,57,6556.303149125699,0.0,0
448,112.0,280784.64518890966,4105.267669252076,2213.0168478792834,4191.650617231716,28236.581908133256,468.8377685938744,0.9999999999999999,0.9999999999999998,64,0.9999972912240171,0.013188735945649054,57,57,6561.973618271406,0.0,0
449,112.25,280565.9198635811,4118.729611118009,2220.689441352665,4207.925073064386,28414.904206134644,471.83180474903986,0.9999999999999999,0.9999999999999998,64,0.999997629821015,0.013247993075343653,57,57,6567.596479557941,0.0,0
450,112.5,280346.5512654267,4132.161728716499,2228.3500789306495,4224.193742842108,28593.90571856836,474.8374655155144,0.9999999999999999,0.9999999999999998,64,0.9999979260933881,0.013307310767549726,57,57,6573.172313718031,0.0,0
451,112.75,280126.54167449806,4145.563233209334,2235.998336890523,4240.455936517546,28773.586072123988,477.85474676040167,0.9999999999999999,0.9999999999999998,64,0.9999981853317146,0.013366687514183457,57,57,6578.701691284293,0.0,0
452,113.0,279905.89341274265,4158.9333333043105,2243.633789900051,4256.710956908709,28953.944863286255,480.8836438579142,0.9999999999999999,0.9999999999999998,64,0.9999984121652503,0.013426121775493283,57,57,6584.185172830791,0.0,0
453,113.25,279684.6088440143,4172.271235367435,2251.2560110384757,4272.958099833044,29134.981658062345,483.9241516842775,0.9999999999999999,0.9999999999999998,64,0.999998610644594,0.01348561198006162,57,57,6589.6233092074635,0.0,0
454,113.5,279462.69037408615,4185.576143527157,2258.8645718212697,4289.196654238322,29316.695991714194,486.97626461272966,0.9999999999999999,0.9999999999999998,64,0.9999987843140198,0.013545156524876336,57,57,6595.0166417676965,0.0,0
455,113.75,279240.1404506647,4198.847259772292,2266.459042227871,4305.42590233069,29499.087368495693,490.03997650861425,0.9999999999999999,0.9999999999999998,64,0.9999989362747673,0.013604753775463243,57,57,6600.365702589277,0.0,0
456,114.0,279016.9615634035,4212.083784044916,2274.038990731855,4321.645119700256,29682.15526139481,493.11528072456474,0.9999999999999999,0.9999999999999998,64,0.9999990692404214,0.013664402066071654,57,57,6605.671014688931,0.0,0
457,114.25,278793.1562439167,4225.284914329404,2281.603984333042,4337.853575444422,29865.89911188049,496.20217009577914,0.9999999999999999,0.9999999999999998,64,0.9999991855853687,0.013724099699905784,57,57,6610.933092230673,0.0,0
458,114.5,278568.7270657911,4238.449846738538,2289.153588591205,4354.050532289242,30050.318329654372,499.3006369353824,0.9999999999999999,0.9999999999999998,64,0.9999992873871977,0.01378384494939547,57,57,6616.15244072817,0.0,0
459,114.75,278343.67664459517,4251.577775597502,2296.68736766106,4370.235246708967,30235.412292407225,502.4106730298747,0.9999999999999999,0.9999999999999998,64,0.999999376463798,0.013843636056500299,57,57,6621.329557241326,0.0,0
460,115.0,278118.0076378864,4264.66789352643,2304.20488432834,4386.406969043941,30421.180345580055,505.5322696346667,0.9999999999999999,0.9999999999999998,64,0.9999994544058233,0.013903471233041921,57,57,6626.4649305672665,0.0,0
461,115.25,277891.7227452145,4277.719391522056,2311.705700046774,4402.564943616997,30607.621802129855,508.6654174696982,0.9999999999999999,0.9999999999999998,64,0.9999995226050954,0.01396334866105974,57,57,6631.559041425918,0.0,0
462,115.5,277664.8247081215,4290.731459038948,2319.1893749758437,4418.70840884847,30794.735942299976,511.8101067151389,0.9999999999999999,0.9999999999999998,64,0.9999995822794585,0.014023266493185844,57,57,6636.6123626403605,0.0,0
463,115.75,277437.3163101378,4303.703284070683,2326.6554680192335,4434.836597369926,30982.52201339504,514.9663270071735,0.9999999999999999,0.9999999999999998,64,0.9999996344945262,0.014083222853035371,57,57,6641.625359312124,0.0,0
464,116.0,277209.2003767736,4316.634053231313,2334.1035368639077,4450.948736136729,31170.979229560406,518.1340674338662,0.9999999999999999,0.9999999999999998,64,0.9999996801827105,0.014143215835609095,57,57,6646.598488991582,0.0,0
465,116.25,276980.479775506,4329.522951837325,2341.533138019767,4467.044046539496,31360.106771566105,521.3133165311067,0.9999999999999999,0.9999999999999998,64,0.9999997201598716,0.014203243506942161,57,57,6651.532201843633,0.0,0
466,116.5,276751.15741576115,4342.36916399036,2348.9438268598688,4483.121744514568,31549.90378659527,524.504062278635,0.9999999999999999,0.9999999999999998,64,0.9999997551398876,0.014263303904772527,57,57,6656.4269408087885,0.0,0
467,116.75,276521.23624889116,4355.171872660802,2356.335157661184,4499.181040653538,31740.369388036994,527.7062920961455,0.9999999999999999,0.9999999999999998,64,0.9999997857474017,0.01432339503915744,57,57,6661.283141759837,0.0,0
468,117.0,276290.71926814655,4367.930259772409,2363.7066836459044,4515.221140311929,31931.5026552836,530.9199928394694,0.9999999999999999,0.9999999999999998,64,0.9999998125289764,0.014383514893046756,57,57,6666.10123365423,0.0,0
469,117.25,276059.6095086422,4380.643506288041,2371.057957023283,4531.241243717089,32123.302633532312,534.1451507968351,0.9999999999999999,0.9999999999999998,64,0.9999998359628544,0.014443661422820176,57,57,6670.881638682297,0.0,0
470,117.5,275827.91004731925,4393.310792296603,2378.388529032035,4547.240546075367,32315.768333591313,537.3817516852043,0.9999999999999999,0.9999999999999998,64,0.9999998564674976,0.014503832558794394,57,57,6675.624772411484,0.0,0
471,117.75,275595.62400289986,4405.931297101219,2385.6979499832905,4563.2182376786495,32508.898731690126,540.6297806466869,0.9999999999999999,0.9999999999999998,64,0.9999998744090604,0.014564026205704968,57,57,6680.331043926663,0.0,0
472,118.0,275362.75453583733,4418.5041993086925,2392.985769304129,4579.173504010302,32702.692769294354,543.8892222450287,0.9999999999999999,0.9999999999999998,64,0.9999998901079278,0.014624240243166957,57,57,6685.000855966724,0.0,0
473,118.25,275129.30484826036,4431.0286769202685,2400.251535581695,4595.105525850601,32897.149352924775,547.1600604621789,0.9999999999999999,0.9999999999999998,64,0.9999999038444368,0.014684472526117572,57,57,6689.634605057476,0.0,0
474,118.5,274895.2781839109,4443.503907423703,2407.4947966079144,4611.013479381707,33092.26735398071,550.4422786949294,0.9999999999999999,0.9999999999999998,64,0.9999999158638823,0.01474472088524359,57,57,6694.232681641064,0.0,0
475,118.75,274660.67782807676,4455.929067886639,2414.7150994248213,4626.896536292239,33288.04560856776,553.7358597516305,0.9999999999999999,0.9999999999999998,64,0.999999926380897,0.014804983127395695,57,57,6698.795470201947,0.0,0
476,119.0,274425.50710751774,4468.303335051285,2421.9119903705086,4642.753863881521,33484.48291732976,557.0407858489822,0.9999999999999999,0.9999999999999998,64,0.9999999355832848,0.01486525703599163,57,57,6703.323349389564,0.0,0
477,119.25,274189.7693903861,4480.625885430369,2429.085015125706,4658.584625163541,33681.578045285205,560.3570386088975,0.9999999999999999,0.9999999999999998,64,0.9999999436353743,0.014925540371409534,57,57,6707.816692137814,0.0,0
478,119.5,273953.46808614064,4492.895895404354,2436.233718761,4674.387978970699,33879.32972166772,563.684599055443,0.9999999999999999,0.9999999999999998,64,0.9999999506809525,0.014985830871372827,57,57,6712.275865781415,0.0,0
479,119.75,273716.6066454549,4505.1125413198915,2443.3576457847003,4690.163080057392,34077.73663977113,567.0234476118505,0.9999999999999999,0.9999999999999998,64,0.9999999568458334,0.015046126251327565,57,57,6716.70123216925,0.0,0
480,120.0,273479.18856011925,4517.274999589474,2450.4563401913465,4705.90907920348,34276.79745679864,570.3735640976058,0.9999999999999999,0.9999999999999998,64,0.9999999622401042,0.015106424204813129,57,57,6721.093147774819,0.0,0
